,make_model,price,km,Gears,age,hp_kW
494,Audi A1,12990,59835.0,5.0,3.0,66.0
495,Audi A1,13780,51400.0,5.0,3.0,70.0
496,Audi A1,13640,65500.0,5.0,3.0,60.0
497,Audi A1,13560,63250.0,5.0,3.0,66.0
498,Audi A1,13550,61129.0,5.0,3.0,66.0
499,Audi A1,13770,28235.0,5.0,3.0,70.0
500,Audi A1,13400,103195.0,5.0,3.0,66.0
501,Audi A1,13400,56917.0,5.0,3.0,70.0
502,Audi A1,13400,88497.0,5.0,3.0,66.0
503,Audi A1,13400,81431.0,5.0,3.0,66.0
504,Audi A1,13400,96063.0,5.0,3.0,66.0
505,Audi A1,13400,69815.0,5.0,3.0,66.0
506,Audi A1,13400,82813.0,5.0,3.0,66.0
507,Audi A1,13390,17900.0,5.0,2.0,70.0
508,Audi A1,13390,28600.0,5.0,3.0,70.0
509,Audi A1,13350,40365.0,5.0,3.0,66.0
510,Audi A1,13290,59000.0,5.0,3.0,85.0
511,Audi A1,13380,50437.0,5.0,3.0,70.0
512,Audi A1,13360,52706.0,5.0,3.0,85.0
513,Audi A1,13300,82089.0,5.0,3.0,85.0
514,Audi A1,13295,35237.0,5.0,3.0,70.0
515,Audi A1,13290,64000.0,5.0,3.0,66.0
516,Audi A1,13260,19500.0,5.0,3.0,70.0
517,Audi A1,13200,29136.0,5.0,3.0,66.0
518,Audi A1,13200,53000.0,5.0,3.0,70.0
519,Audi A1,13550,55800.0,5.0,3.0,92.0
520,Audi A1,13500,103000.0,5.0,3.0,85.0
521,Audi A1,13500,46664.0,5.0,3.0,66.0
522,Audi A1,13500,100000.0,5.0,2.0,70.0
523,Audi A1,13500,8400.0,5.0,1.0,60.0
524,Audi A1,13500,92449.0,5.0,3.0,70.0
525,Audi A1,13500,34100.0,5.0,3.0,70.0
526,Audi A1,13500,50707.0,5.0,3.0,70.0
527,Audi A1,13500,81340.0,5.0,3.0,70.0
528,Audi A1,13200,66500.0,5.0,3.0,66.0
529,Audi A1,12989,46200.0,5.0,3.0,70.0
530,Audi A1,12985,65849.0,5.0,3.0,66.0
531,Audi A1,12980,92350.0,5.0,3.0,70.0
532,Audi A1,12980,42906.0,5.0,3.0,60.0
533,Audi A1,12980,53980.0,5.0,3.0,66.0
534,Audi A1,12980,70017.0,5.0,3.0,70.0
535,Audi A1,12980,79650.0,5.0,3.0,66.0
536,Audi A1,12950,100000.0,5.0,3.0,85.0
537,Audi A1,12960,28860.0,5.0,3.0,70.0
538,Audi A1,12950,41250.0,5.0,3.0,66.0
539,Audi A1,12950,27600.0,5.0,3.0,70.0
540,Audi A1,12950,23311.0,5.0,3.0,60.0
541,Audi A1,12950,95000.0,5.0,3.0,66.0
542,Audi A1,12950,168000.0,5.0,3.0,85.0
543,Audi A1,12950,55100.0,5.0,3.0,70.0
544,Audi A1,12930,52291.0,5.0,3.0,60.0
545,Audi A1,12900,76000.0,5.0,3.0,66.0
546,Audi A1,12920,31619.0,5.0,3.0,70.0
547,Audi A1,12920,30251.0,5.0,3.0,70.0
548,Audi A1,13490,33983.0,5.0,3.0,70.0
549,Audi A1,13490,137145.0,5.0,3.0,85.0
550,Audi A1,13480,66200.0,5.0,3.0,92.0
551,Audi A1,13480,66200.0,5.0,3.0,92.0
552,Audi A1,13480,4381.0,5.0,3.0,70.0
553,Audi A1,13490,45733.0,5.0,3.0,67.0
554,Audi A1,13475,58680.0,6.0,3.0,92.0
555,Audi A1,13470,51300.0,5.0,3.0,70.0
556,Audi A1,13470,52811.0,5.0,3.0,66.0
557,Audi A1,13450,27997.0,5.0,3.0,60.0
558,Audi A1,13450,84530.0,5.0,3.0,70.0
559,Audi A1,13450,24768.0,5.0,3.0,66.0
560,Audi A1,13430,58500.0,5.0,3.0,70.0
561,Audi A1,13430,57300.0,5.0,3.0,70.0
562,Audi A1,13430,57300.0,5.0,3.0,70.0
563,Audi A1,12790,96000.0,5.0,3.0,70.0
564,Audi A1,12788,28642.0,5.0,3.0,60.0
565,Audi A1,12780,64000.0,5.0,3.0,70.0
566,Audi A1,12740,91875.0,5.0,3.0,66.0
567,Audi A1,12736,17100.0,5.0,3.0,70.0
568,Audi A1,12720,31705.0,5.0,3.0,70.0
569,Audi A1,12750,75287.0,5.0,3.0,66.0
570,Audi A1,12750,47000.0,5.0,3.0,66.0
571,Audi A1,12700,36621.0,5.0,3.0,70.0
572,Audi A1,12700,146710.0,5.0,3.0,66.0
573,Audi A1,12550,95000.0,5.0,3.0,85.0
574,Audi A1,12500,59000.0,5.0,3.0,60.0
575,Audi A1,12699,37000.0,5.0,3.0,60.0
576,Audi A1,12600,46580.0,5.0,3.0,66.0
577,Audi A1,12600,53000.0,5.0,3.0,70.0
578,Audi A1,12699,124521.0,5.0,3.0,66.0
579,Audi A1,12550,98000.0,6.0,3.0,92.0
580,Audi A1,12900,42000.0,5.0,3.0,70.0
581,Audi A1,12900,105139.0,5.0,3.0,66.0
582,Audi A1,12900,148257.0,5.0,2.0,85.0
583,Audi A1,12500,65000.0,5.0,3.0,70.0
584,Audi A1,12500,64000.0,5.0,3.0,66.0
585,Audi A1,12900,44638.0,5.0,3.0,70.0
586,Audi A1,12900,64000.0,5.0,3.0,66.0
587,Audi A1,12900,95729.0,5.0,3.0,66.0
588,Audi A1,12900,64000.0,5.0,3.0,66.0
589,Audi A1,12899,26559.0,5.0,3.0,70.0
590,Audi A1,12890,64500.0,5.0,3.0,70.0
591,Audi A1,12888,23337.0,5.0,3.0,60.0
592,Audi A1,12890,18699.0,5.0,3.0,70.0
593,Audi A1,12890,76950.0,5.0,3.0,85.0
594,Audi A1,12888,28043.0,5.0,3.0,60.0
595,Audi A1,12880,68048.0,5.0,3.0,66.0
596,Audi A1,12500,37170.0,5.0,3.0,66.0
597,Audi A1,12860,19600.0,5.0,3.0,70.0
598,Audi A1,12850,39900.0,5.0,3.0,70.0
599,Audi A1,12840,28970.0,5.0,3.0,70.0
600,Audi A1,12820,31945.0,5.0,3.0,70.0
601,Audi A1,12000,103000.0,5.0,3.0,66.0
602,Audi A1,12000,60000.0,5.0,3.0,85.0
603,Audi A1,12000,57100.0,5.0,3.0,70.0
604,Audi A1,11999,79000.0,5.0,3.0,70.0
605,Audi A1,11990,77764.0,5.0,2.0,67.0
606,Audi A1,11990,85636.0,5.0,3.0,85.0
607,Audi A1,11999,95000.0,5.0,3.0,85.0
608,Audi A1,11990,100000.0,5.0,3.0,70.0
609,Audi A1,11999,69000.0,5.0,3.0,66.0
610,Audi A1,11993,102816.0,5.0,3.0,85.0
611,Audi A1,11990,72973.0,5.0,2.0,67.0
612,Audi A1,11990,64976.0,5.0,3.0,66.0
613,Audi A1,11990,36200.0,5.0,3.0,70.0
614,Audi A1,11990,40300.0,5.0,3.0,70.0
615,Audi A1,11982,47625.0,5.0,3.0,60.0
616,Audi A1,11950,39500.0,5.0,3.0,70.0
617,Audi A1,11950,100000.0,5.0,3.0,60.0
618,Audi A1,12500,38994.0,5.0,3.0,66.0
619,Audi A1,11990,45000.0,5.0,3.0,60.0
620,Audi A1,11980,87195.0,5.0,3.0,66.0
621,Audi A1,12479,136000.0,5.0,3.0,85.0
622,Audi A1,12400,83000.0,5.0,3.0,66.0
623,Audi A1,12470,29700.0,5.0,3.0,60.0
624,Audi A1,12499,39020.0,5.0,3.0,66.0
625,Audi A1,12451,35100.0,5.0,3.0,70.0
626,Audi A1,12440,25308.0,5.0,3.0,70.0
627,Audi A1,12400,72000.0,5.0,3.0,70.0
628,Audi A1,12490,28000.0,5.0,2.0,60.0
629,Audi A1,12390,47685.0,5.0,3.0,66.0
630,Audi A1,12380,27100.0,5.0,3.0,70.0
631,Audi A1,12380,33455.0,5.0,3.0,70.0
632,Audi A1,12350,45000.0,5.0,2.0,66.0
633,Audi A1,12200,58112.0,5.0,3.0,70.0
634,Audi A1,12200,28500.0,5.0,3.0,70.0
635,Audi A1,13945,98299.0,5.0,3.0,85.0
636,Audi A1,13979,55600.0,6.0,3.0,92.0
637,Audi A1,13980,12746.0,5.0,1.0,70.0
638,Audi A1,13980,111792.0,5.0,3.0,85.0
639,Audi A1,13980,71313.0,5.0,3.0,92.0
640,Audi A1,13990,21200.0,5.0,2.0,70.0
641,Audi A1,13990,21200.0,5.0,2.0,70.0
642,Audi A1,13990,21200.0,5.0,2.0,60.0
643,Audi A1,13990,78935.0,5.0,3.0,66.0
644,Audi A1,13990,81600.0,5.0,3.0,70.0
645,Audi A1,14340,79600.0,5.0,3.0,85.0
646,Audi A1,22150,4650.0,7.0,2.0,70.0
647,Audi A1,32000,1.0,7.0,0.0,85.0
648,Audi A1,17999,26000.0,7.0,3.0,85.0
649,Audi A1,22090,7600.0,7.0,1.0,85.0
650,Audi A1,31990,10.0,7.0,0.0,85.0
651,Audi A1,13990,65594.0,5.0,3.0,66.0
652,Audi A1,14200,66900.0,5.0,3.0,66.0
653,Audi A1,37900,7000.0,6.0,0.0,147.0
654,Audi A1,14340,26090.0,5.0,3.0,70.0
655,Audi A1,14330,48900.0,5.0,3.0,85.0
656,Audi A1,14330,45163.0,5.0,3.0,66.0
657,Audi A1,14300,44770.0,5.0,3.0,60.0
658,Audi A1,14300,57337.0,5.0,3.0,70.0
659,Audi A1,14300,52369.0,5.0,3.0,66.0
660,Audi A1,14295,71240.0,5.0,2.0,86.0
661,Audi A1,14280,23311.0,5.0,3.0,70.0
662,Audi A1,14280,34663.0,5.0,3.0,70.0
663,Audi A1,14275,29237.0,5.0,3.0,70.0
664,Audi A1,14250,47750.0,5.0,3.0,70.0
665,Audi A1,14240,52820.0,5.0,3.0,70.0
666,Audi A1,14220,11707.0,5.0,1.0,60.0
667,Audi A1,14220,15767.0,5.0,2.0,70.0
668,Audi A1,14200,31056.0,5.0,2.0,70.0
669,Audi A1,14200,49298.0,5.0,3.0,66.0
670,Audi A1,14200,66900.0,5.0,3.0,66.0
671,Audi A1,14200,40000.0,5.0,3.0,70.0
672,Audi A1,35900,200.0,7.0,0.0,85.0
673,Audi A1,33900,1.0,7.0,1.0,85.0
674,Audi A1,30000,0.0,7.0,0.0,85.0
675,Audi A1,14200,80400.0,5.0,3.0,85.0
676,Audi A1,26400,1.0,7.0,0.0,85.0
677,Audi A1,26500,50.0,7.0,0.0,85.0
678,Audi A1,26500,20.0,7.0,0.0,85.0
679,Audi A1,27900,100.0,7.0,0.0,85.0
680,Audi A1,26900,1000.0,7.0,0.0,85.0
681,Audi A1,28290,5.0,7.0,0.0,85.0
682,Audi A1,26900,100.0,7.0,0.0,85.0
683,Audi A1,25900,1647.3626086956522,7.0,0.0,85.0
684,Audi A1,23490,22001.0,7.0,2.0,140.0
685,Audi A1,22500,8000.0,7.0,2.0,66.0
686,Audi A1,14200,44000.0,5.0,3.0,85.0
687,Audi A1,14200,40887.0,5.0,3.0,85.0
688,Audi A1,22500,10500.0,7.0,1.0,85.0
689,Audi A1,14199,61846.0,5.0,3.0,60.0
690,Audi A1,14200,47300.0,5.0,3.0,66.0
691,Audi A1,14000,29343.0,5.0,2.0,85.0
692,Audi A1,14000,4500.0,5.0,3.0,60.0
693,Audi A1,14000,12500.0,5.0,2.0,70.0
694,Audi A1,14000,12500.0,5.0,2.0,70.0
695,Audi A1,14000,40000.0,5.0,3.0,70.0
696,Audi A1,14000,40000.0,5.0,2.0,70.0
697,Audi A1,14000,49200.0,5.0,3.0,70.0
698,Audi A1,14000,61000.0,5.0,3.0,66.0
699,Audi A1,14000,46000.0,5.0,3.0,66.0
700,Audi A1,13999,46892.0,5.0,3.0,70.0
701,Audi A1,13999,76000.0,5.0,3.0,66.0
702,Audi A1,13990,15757.0,5.0,2.0,70.0
703,Audi A1,13990,24000.0,5.0,3.0,60.0
704,Audi A1,14000,55000.0,6.0,3.0,92.0
705,Audi A1,21000,22000.0,7.0,2.0,66.0
706,Audi A1,20900,15097.0,7.0,1.0,70.0
707,Audi A1,20800,19594.0,7.0,2.0,85.0
708,Audi A1,20000,33500.0,7.0,2.0,141.0
709,Audi A1,19900,64000.0,7.0,3.0,66.0
710,Audi A1,19000,16500.0,7.0,2.0,70.0
711,Audi A1,20500,14400.0,7.0,1.0,85.0
712,Audi A1,19000,60000.0,7.0,3.0,66.0
713,Audi A1,18900,5000.0,7.0,1.0,66.0
714,Audi A1,18500,30000.0,7.0,2.0,66.0
715,Audi A1,18500,6718.0,7.0,1.0,66.0
716,Audi A1,18500,26792.0,7.0,3.0,85.0
717,Audi A1,18000,9950.0,7.0,2.0,70.0
718,Audi A1,18000,15000.0,7.0,1.0,85.0
719,Audi A1,18300,12500.0,7.0,1.0,66.0
720,Audi A1,18000,70000.0,7.0,3.0,66.0
721,Audi A1,18000,30000.0,7.0,2.0,66.0
722,Audi A1,17945,53694.0,7.0,3.0,70.0
723,Audi A1,17500,29000.0,7.0,3.0,66.0
724,Audi A1,17000,15000.0,7.0,3.0,70.0
725,Audi A1,16900,41000.0,7.0,3.0,66.0
726,Audi A1,16800,19200.0,7.0,1.0,85.0
727,Audi A1,16500,44000.0,7.0,3.0,66.0
728,Audi A1,16500,43000.0,7.0,3.0,85.0
729,Audi A1,16500,55000.0,7.0,3.0,66.0
730,Audi A1,15999,45000.0,7.0,2.0,85.0
731,Audi A1,15980,27448.0,7.0,2.0,70.0
732,Audi A1,15950,53900.0,7.0,3.0,66.0
733,Audi A1,15900,55300.0,7.0,3.0,85.0
734,Audi A1,15900,49000.0,7.0,3.0,85.0
735,Audi A1,15800,65000.0,7.0,3.0,85.0
736,Audi A1,15500,8900.0,7.0,3.0,70.0
737,Audi A1,14440,27015.0,5.0,3.0,70.0
738,Audi A1,14300,92000.0,7.0,3.0,85.0
739,Audi A1,12999,92470.0,7.0,3.0,85.0
740,Audi A1,15000,32000.0,7.0,3.0,66.0
741,Audi A1,14450,51052.0,5.0,3.0,92.0
742,Audi A1,14440,59722.0,5.0,3.0,85.0
743,Audi A1,15000,50000.0,7.0,3.0,66.0
744,Audi A1,14450,25025.0,5.0,3.0,60.0
745,Audi A1,14430,34600.0,5.0,3.0,70.0
746,Audi A1,14430,34600.0,5.0,3.0,70.0
747,Audi A1,14405,33400.0,5.0,3.0,70.0
748,Audi A1,14400,4679.0,5.0,2.0,66.0
749,Audi A1,14391,30553.0,5.0,2.0,85.0
750,Audi A1,14430,13990.0,5.0,2.0,70.0
751,Audi A1,14400,37534.0,5.0,2.0,85.0
752,Audi A1,14390,101087.0,5.0,3.0,70.0
753,Audi A1,14390,14350.0,5.0,3.0,60.0
754,Audi A1,14390,62104.0,5.0,3.0,71.0
755,Audi A1,14390,64350.0,5.0,3.0,66.0
756,Audi A1,14390,18455.0,5.0,2.0,85.0
757,Audi A1,14388,25684.0,5.0,3.0,66.0
758,Audi A1,14380,16988.0,5.0,3.0,70.0
759,Audi A1,14350,21740.0,5.0,2.0,66.0
760,Audi A1,13990,47300.0,5.0,3.0,85.0
761,Audi A1,13990,73000.0,6.0,3.0,92.0
762,Audi A1,13990,78556.0,5.0,3.0,66.0
763,Audi A1,13990,57250.0,5.0,3.0,66.0
764,Audi A1,13989,56200.0,5.0,3.0,85.0
765,Audi A1,13980,12437.0,5.0,2.0,60.0
766,Audi A1,13990,56150.0,5.0,3.0,85.0
767,Audi A1,13990,30000.0,5.0,3.0,70.0
768,Audi A1,13990,26300.0,5.0,3.0,70.0
769,Audi A1,13980,27070.0,5.0,3.0,70.0
770,Audi A1,13970,49289.0,5.0,3.0,66.0
771,Audi A1,13970,49289.0,5.0,3.0,66.0
772,Audi A1,13950,53956.0,5.0,3.0,70.0
773,Audi A1,13960,89000.0,5.0,3.0,70.0
774,Audi A1,13960,15700.0,5.0,3.0,70.0
775,Audi A1,13955,60000.0,5.0,2.0,70.0
776,Audi A1,13950,50000.0,5.0,3.0,66.0
777,Audi A1,13950,29275.0,5.0,3.0,70.0
778,Audi A1,13950,34701.0,5.0,3.0,70.0
779,Audi A1,13950,52284.0,5.0,3.0,70.0
780,Audi A1,13950,27300.0,5.0,3.0,70.0
781,Audi A1,13950,99990.0,5.0,3.0,70.0
782,Audi A1,13950,105099.0,5.0,3.0,85.0
783,Audi A1,13950,59896.0,5.0,3.0,70.0
784,Audi A1,13950,47588.0,5.0,2.0,70.0
785,Audi A1,13950,75072.0,5.0,3.0,70.0
786,Audi A1,13950,86000.0,5.0,3.0,66.0
787,Audi A1,13980,85775.0,5.0,3.0,66.0
788,Audi A1,13950,52300.0,5.0,2.0,66.0
789,Audi A1,13950,26776.0,5.0,3.0,60.0
790,Audi A1,18990,20700.0,7.0,2.0,70.0
791,Audi A1,18980,9619.0,7.0,1.0,70.0
792,Audi A1,18990,12796.0,7.0,1.0,85.0
793,Audi A1,19120,13256.0,7.0,2.0,70.0
794,Audi A1,19875,13011.0,7.0,1.0,92.0
795,Audi A1,19890,23033.0,7.0,2.0,70.0
796,Audi A1,19887,5394.0,7.0,1.0,70.0
797,Audi A1,20450,14500.0,7.0,1.0,70.0
798,Audi A1,20500,14405.0,7.0,1.0,66.0
799,Audi A1,20500,25400.0,7.0,2.0,70.0
800,Audi A1,20900,9392.0,6.0,1.0,71.0
801,Audi A1,20790,15870.0,7.0,2.0,92.0
802,Audi A1,20990,18892.0,7.0,1.0,71.0
803,Audi A1,21350,1414.0,7.0,1.0,85.0
804,Audi A1,21400,29987.0,7.0,2.0,70.0
805,Audi A1,20900,13009.0,7.0,1.0,85.0
806,Audi A1,21300,1647.3626086956522,7.0,0.0,85.0
807,Audi A1,21300,1.0,7.0,0.0,85.0
808,Audi A1,21380,8668.0,7.0,1.0,70.0
809,Audi A1,20900,6256.0,7.0,2.0,92.0
810,Audi A1,14890,15400.0,5.0,2.0,66.0
811,Audi A1,14950,24497.0,5.0,2.0,70.0
812,Audi A1,14950,32978.0,5.0,2.0,60.0
813,Audi A1,14950,42645.0,5.0,2.0,66.0
814,Audi A1,14950,42645.0,5.0,2.0,66.0
815,Audi A1,21500,13000.0,7.0,1.0,85.0
816,Audi A1,14950,32978.0,5.0,2.0,60.0
817,Audi A1,14950,48200.0,5.0,2.0,70.0
818,Audi A1,21500,1125.0,7.0,1.0,67.0
819,Audi A1,14931,13978.0,5.0,2.0,60.0
820,Audi A1,14931,13978.0,5.0,2.0,60.0
821,Audi A1,14910,15800.0,5.0,2.0,60.0
822,Audi A1,14900,58000.0,5.0,2.0,85.0
823,Audi A1,14900,9000.0,5.0,1.0,70.0
824,Audi A1,14900,8992.0,5.0,2.0,60.0
825,Audi A1,14900,19200.0,5.0,1.0,85.0
826,Audi A1,14900,10400.0,5.0,1.0,70.0
827,Audi A1,14900,67899.0,5.0,2.0,66.0
828,Audi A1,14900,39450.0,5.0,2.0,70.0
829,Audi A1,14900,3000.0,5.0,0.0,70.0
830,Audi A1,14899,5900.0,5.0,1.0,70.0
831,Audi A1,14885,22000.0,5.0,2.0,60.0
832,Audi A1,14880,13650.0,5.0,2.0,66.0
833,Audi A1,14900,47800.0,5.0,2.0,70.0
834,Audi A1,14880,11700.0,5.0,2.0,60.0
835,Audi A1,14500,25700.0,5.0,2.0,70.0
836,Audi A1,14500,15000.0,5.0,1.0,70.0
837,Audi A1,14880,12800.0,5.0,2.0,66.0
838,Audi A1,14879,42973.0,5.0,2.0,85.0
839,Audi A1,14500,34000.0,6.0,2.0,92.0
840,Audi A1,14500,21400.0,5.0,2.0,60.0
841,Audi A1,14500,89000.0,5.0,2.0,85.0
842,Audi A1,14500,12900.0,5.0,2.0,70.0
843,Audi A1,14500,64000.0,5.0,2.0,70.0
844,Audi A1,14500,27000.0,5.0,2.0,60.0
845,Audi A1,14500,17442.0,5.0,1.0,70.0
846,Audi A1,14500,20000.0,5.0,2.0,85.0
847,Audi A1,21500,3937.0,7.0,2.0,70.0
848,Audi A1,21490,14029.0,7.0,2.0,92.0
849,Audi A1,21490,25900.0,7.0,2.0,110.0
850,Audi A1,21490,11400.0,7.0,1.0,92.0
851,Audi A1,21480,4936.0,7.0,1.0,92.0
852,Audi A1,21460,2819.0,7.0,1.0,92.0
853,Audi A1,21460,14653.0,7.0,1.0,70.0
854,Audi A1,14790,18900.0,5.0,2.0,70.0
855,Audi A1,14790,89500.0,5.0,2.0,66.0
856,Audi A1,21480,4212.0,7.0,1.0,92.0
857,Audi A1,14790,26400.0,5.0,2.0,66.0
858,Audi A1,14780,16527.0,5.0,2.0,66.0
859,Audi A1,14780,11619.0,5.0,2.0,66.0
860,Audi A1,14780,37064.0,5.0,2.0,60.0
861,Audi A1,14750,5200.0,5.0,2.0,60.0
862,Audi A1,14700,42700.0,5.0,2.0,66.0
863,Audi A1,14750,25600.0,5.0,2.0,66.0
864,Audi A1,14750,100800.0,5.0,2.0,60.0
865,Audi A1,14730,14700.0,5.0,2.0,70.0
866,Audi A1,14680,10783.0,5.0,1.0,60.0
867,Audi A1,14499,34000.0,5.0,2.0,60.0
868,Audi A1,14551,17973.0,5.0,2.0,85.0
869,Audi A1,14500,25500.0,5.0,2.0,85.0
870,Audi A1,14490,30757.0,5.0,1.0,71.0
871,Audi A1,14490,46450.0,5.0,2.0,66.0
872,Audi A1,14490,53000.0,5.0,2.0,85.0
873,Audi A1,14490,26158.0,5.0,2.0,87.0
874,Audi A1,21460,14653.0,7.0,1.0,70.0
875,Audi A1,21460,26800.0,7.0,2.0,110.0
876,Audi A1,21450,5962.0,7.0,1.0,92.0
877,Audi A1,21445,11042.0,7.0,1.0,70.0
878,Audi A1,21430,9900.0,7.0,2.0,141.0
879,Audi A1,21406,1647.3626086956522,7.0,0.0,110.0
880,Audi A1,21420,24146.0,7.0,2.0,92.0
881,Audi A1,21400,12000.0,7.0,1.0,70.0
882,Audi A1,21400,15201.0,7.0,2.0,92.0
883,Audi A1,14500,15000.0,5.0,2.0,60.0
884,Audi A1,14490,77685.0,5.0,2.0,66.0
885,Audi A1,20990,9410.0,7.0,2.0,70.0
886,Audi A1,20990,12500.0,7.0,1.0,70.0
887,Audi A1,20990,12756.0,7.0,1.0,71.0
888,Audi A1,20990,28000.0,7.0,2.0,92.0
889,Audi A1,20990,16974.0,7.0,2.0,70.0
890,Audi A1,20990,28000.0,7.0,2.0,92.0
891,Audi A1,20985,14300.0,7.0,1.0,92.0
892,Audi A1,20985,6200.0,7.0,1.0,70.0
893,Audi A1,20980,1.0,7.0,0.0,110.0
894,Audi A1,20950,32115.0,7.0,2.0,71.0
895,Audi A1,20950,6822.0,7.0,1.0,85.0
896,Audi A1,20950,10447.0,7.0,1.0,70.0
897,Audi A1,20950,10384.0,7.0,1.0,70.0
898,Audi A1,20950,6500.0,7.0,1.0,70.0
899,Audi A1,20950,17500.0,7.0,1.0,71.0
900,Audi A1,20950,7439.0,7.0,1.0,70.0
901,Audi A1,20940,10000.0,7.0,1.0,70.0
902,Audi A1,20940,28383.0,6.0,2.0,71.0
903,Audi A1,20939,13187.0,7.0,1.0,70.0
904,Audi A1,20900,6630.0,7.0,2.0,92.0
905,Audi A1,21300,19700.0,7.0,2.0,92.0
906,Audi A1,21290,1200.0,7.0,0.0,70.0
907,Audi A1,21290,1.0,7.0,0.0,85.0
908,Audi A1,21285,6500.0,7.0,1.0,70.0
909,Audi A1,21275,9649.0,7.0,2.0,92.0
910,Audi A1,21200,1647.3626086956522,7.0,0.0,85.0
911,Audi A1,21200,28319.0,7.0,1.0,92.0
912,Audi A1,21140,20.0,7.0,1.0,66.0
913,Audi A1,21100,1647.3626086956522,6.0,0.0,85.0
914,Audi A1,20999,18035.130066815145,7.0,1.0,66.0
915,Audi A1,20999,8064.0,7.0,2.0,92.0
916,Audi A1,20999,18035.130066815145,7.0,1.0,66.0
917,Audi A1,20995,15706.0,7.0,1.0,71.0
918,Audi A1,20990,5990.0,7.0,1.0,70.0
919,Audi A1,20990,13000.0,7.0,2.0,70.0
920,Audi A1,20900,14070.0,7.0,1.0,71.0
921,Audi A1,20900,2658.0,7.0,1.0,70.0
922,Audi A1,20900,24350.0,7.0,1.0,92.0
923,Audi A1,20900,15108.0,7.0,1.0,71.0
924,Audi A1,20900,20350.0,7.0,2.0,93.0
925,Audi A1,20900,14270.0,7.0,2.0,71.0
926,Audi A1,20900,15000.0,7.0,1.0,85.0
927,Audi A1,20890,1450.0,7.0,1.0,70.0
928,Audi A1,20890,9385.0,7.0,1.0,70.0
929,Audi A1,20885,8885.0,7.0,1.0,141.0
930,Audi A1,20879,6117.0,7.0,1.0,66.0
931,Audi A1,20840,9000.0,7.0,1.0,85.0
932,Audi A1,20860,30589.0,7.0,1.0,66.0
933,Audi A1,20800,6476.0,7.0,1.0,85.0
934,Audi A1,20500,12000.0,7.0,2.0,66.0
935,Audi A1,20500,11000.0,7.0,1.0,70.0
936,Audi A1,20500,10600.0,7.0,1.0,85.0
937,Audi A1,20800,28500.0,7.0,2.0,92.0
938,Audi A1,20500,7000.0,7.0,2.0,92.0
939,Audi A1,20500,12345.0,7.0,2.0,110.0
940,Audi A1,20490,8885.0,7.0,1.0,70.0
941,Audi A1,20490,29619.0,7.0,2.0,92.0
942,Audi A1,20490,45000.0,7.0,2.0,141.0
943,Audi A1,20490,11570.0,7.0,2.0,70.0
944,Audi A1,20480,5110.0,7.0,1.0,70.0
945,Audi A1,20488,13000.0,7.0,1.0,70.0
946,Audi A1,20480,5000.0,7.0,1.0,70.0
947,Audi A1,20479,4879.0,7.0,1.0,70.0
948,Audi A1,20457,12123.0,7.0,2.0,92.0
949,Audi A1,20780,15000.0,7.0,1.0,66.0
950,Audi A1,20750,24047.0,7.0,2.0,71.0
951,Audi A1,20730,2551.0,7.0,1.0,66.0
952,Audi A1,20700,2700.0,7.0,2.0,141.0
953,Audi A1,20700,13500.0,7.0,1.0,70.0
954,Audi A1,20700,9990.0,7.0,1.0,70.0
955,Audi A1,20700,3254.0,7.0,1.0,85.0
956,Audi A1,20669,6050.0,7.0,1.0,92.0
957,Audi A1,20685,6200.0,7.0,1.0,70.0
958,Audi A1,20680,8101.0,7.0,1.0,92.0
959,Audi A1,20650,24900.0,7.0,2.0,110.0
960,Audi A1,20570,3300.0,7.0,1.0,66.0
961,Audi A1,20550,1156.0,7.0,1.0,85.0
962,Audi A1,20550,5193.0,7.0,1.0,85.0
963,Audi A1,20500,3000.0,8.0,1.0,60.0
964,Audi A1,20500,12642.0,7.0,1.0,85.0
965,Audi A1,20500,12903.0,7.0,1.0,85.0
966,Audi A1,20500,9394.0,7.0,2.0,70.0
967,Audi A1,20500,12842.0,7.0,1.0,85.0
968,Audi A1,20582,1647.3626086956522,7.0,0.0,110.0
969,Audi A1,19950,26208.0,7.0,2.0,71.0
970,Audi A1,19950,10771.0,7.0,1.0,85.0
971,Audi A1,19900,20294.0,7.0,2.0,85.0
972,Audi A1,19930,7650.0,7.0,1.0,70.0
973,Audi A1,19900,9140.0,7.0,1.0,70.0
974,Audi A1,19900,11380.0,7.0,1.0,85.0
975,Audi A1,19900,14010.0,7.0,1.0,85.0
976,Audi A1,19900,26144.0,7.0,1.0,85.0
977,Audi A1,19900,16000.0,7.0,2.0,92.0
978,Audi A1,19900,11100.0,7.0,1.0,85.0
979,Audi A1,19900,6460.0,7.0,1.0,70.0
980,Audi A1,19900,9083.0,7.0,1.0,70.0
981,Audi A1,19900,28815.0,7.0,2.0,71.0
982,Audi A1,19890,8400.0,7.0,1.0,70.0
983,Audi A1,19900,12688.0,7.0,1.0,71.0
984,Audi A1,19890,2949.0,7.0,1.0,70.0
985,Audi A1,19890,14350.0,7.0,1.0,70.0
986,Audi A1,19890,12900.0,7.0,1.0,70.0
987,Audi A1,19890,9577.0,7.0,2.0,70.0
988,Audi A1,20450,10958.0,7.0,2.0,92.0
989,Audi A1,20444,7476.0,7.0,1.0,70.0
990,Audi A1,20441,2830.0,7.0,1.0,92.0
991,Audi A1,20400,9564.0,7.0,1.0,70.0
